subject,trial,null,pic_id,act_x,act_y,est_x,est_y,correct,distance,rt,day,condition,act_quad,est_quad,quad_diff
VRTag_013,14,1,16,860.7695,888.3005,1097,419,0,525.4025,1.749922,1,vr,4,1,3
VRTag_013,15,1,13,1020.723,966.8289,1069,526,0,443.4645,1.549915,1,vr,4,1,3
VRTag_013,16,1,46,1176.496,720.2418,534,564,0,661.2209,5.216604,1,vr,1,1,0
VRTag_013,17,1,48,500.8746,122.72,1449,539,0,1035.486,2.283237,1,vr,3,3,0
VRTag_013,18,1,33,540.4243,769.1755,1136,826,0,598.2804,4.666336,1,vr,2,2,0
VRTag_013,19,1,32,1280.109,436.765,516,871,0,878.8753,4.449893,1,vr,1,4,-3
VRTag_013,20,1,17,1088.246,507.4796,1041,468,1,61.56954,7.166555,1,vr,1,1,0
VRTag_013,21,1,41,1195.666,969.901,1094,293,0,684.4932,5.033262,1,vr,4,1,3
VRTag_013,22,1,45,1011.571,129.8122,697,504,0,488.8468,3.833276,1,vr,1,1,0
VRTag_013,23,1,26,1148.37,315.5546,1069,753,0,444.5876,6.149983,1,vr,1,4,-3
VRTag_013,24,1,20,1365.461,375.4177,963,119,0,477.2057,1.833355,1,vr,1,1,0
VRTag_017,1,1,17,1266.476,686.1708,596,255,0,797.1491,4.166465,1,vr,1,1,0
VRTag_017,2,1,48,1357.915,118.0976,1111,778,0,704.5837,1.583228,1,vr,1,4,-3
VRTag_017,3,1,16,1382.223,194.6786,1316,220,1,70.89905,2.133167,1,vr,1,1,0
VRTag_017,4,1,46,1184.124,421.9576,1216,871,0,450.1724,1.78329,1,vr,1,4,-3
VRTag_017,5,1,6,765.3017,453.4151,1214,183,0,523.8841,2.133328,1,vr,1,1,0
VRTag_017,6,1,14,1073.771,734.7599,675,448,0,491.1714,1.816606,1,vr,1,1,0
VRTag_017,7,1,1,1189.753,199.5284,818,379,0,412.8083,1.949908,1,vr,1,1,0
VRTag_017,8,1,31,946.7911,348.5864,791,815,0,491.7444,1.899913,1,vr,1,4,-3
VRTag_017,9,1,41,552.2184,929.5566,960,297,0,752.6046,2.83319,1,vr,2,3,-1
VRTag_017,10,1,34,1447.402,655.3853,1171,829,0,326.4051,3.733262,1,vr,1,4,-3
VRTag_017,11,1,20,1078.264,742.5799,695,236,0,635.228,3.116564,1,vr,1,1,0
VRTag_017,12,1,15,1199.782,716.8502,509,937,0,725.0141,2.299936,1,vr,1,4,-3
VRTag_017,13,1,18,617.1938,144.0482,619,893,0,748.9539,1.799914,1,vr,3,2,1
VRTag_017,14,1,11,857.4202,584.0202,675,818,0,296.6879,2.316607,1,vr,1,4,-3
VRTag_017,15,1,32,844.1466,470.5495,749,223,0,265.2049,1.866586,1,vr,1,1,0
VRTag_017,16,1,47,780.8613,127.7233,1154,839,0,803.2104,1.833232,1,vr,1,4,-3
VRTag_017,17,1,33,705.2896,371.3405,1098,684,0,501.9735,2.066591,1,vr,3,3,0
VRTag_017,18,1,40,1283.506,252.3065,1104,811,0,586.8227,1.716602,1,vr,1,4,-3
VRTag_017,19,1,12,547.4019,807.965,799,375,0,500.7597,1.599914,1,vr,2,3,-1
VRTag_017,20,1,21,568.4571,726.4429,692,172,0,568.0403,3.866563,1,vr,3,3,0
VRTag_017,21,1,22,520.8489,836.9161,1265,148,0,1014.084,2.416598,1,vr,2,3,-1
VRTag_017,22,1,26,899.8902,433.6511,751,215,0,264.5309,1.533274,1,vr,1,1,0
VRTag_017,23,1,45,535.2491,963.6713,1162,819,0,643.2313,1.716602,1,vr,2,2,0
VRTag_017,24,1,13,783.3418,483.034,1276,748,0,559.3917,6.449926,1,vr,1,1,0
VRTag_020,1,1,13,1067.677,259.8038,728,683,0,542.6559,5.099873,1,vr,1,1,0
VRTag_020,2,1,1,943.8851,677.8946,714,668,0,230.0979,4.133303,1,vr,1,1,0
VRTag_020,3,1,47,1018.779,308.7493,1353,638,0,469.1584,3.283231,1,vr,1,1,0
VRTag_020,4,1,17,777.6222,718.5663,713,792,1,97.81892,2.299986,1,vr,1,4,-3
VRTag_020,5,1,20,670.3761,880.7819,1063,234,0,756.6243,5.766593,1,vr,2,3,-1
VRTag_020,6,1,22,514.5112,690.0095,708,952,0,325.6946,2.916553,1,vr,3,2,1
VRTag_020,7,1,14,728.5757,109.8234,1200,889,0,910.6904,4.566555,1,vr,3,2,1
VRTag_020,8,1,40,1448.42,139.8525,1077,457,0,488.4005,2.933224,1,vr,1,1,0
VRTag_020,9,1,26,603.9038,277.1616,1498,348,0,896.8981,2.399965,1,vr,3,3,0
VRTag_020,10,1,16,1381.991,934.4359,954,618,0,532.2669,2.466626,1,vr,4,1,3
VRTag_020,11,1,11,1269.692,770.1944,709,453,0,644.1954,1.949915,1,vr,4,1,3
VRTag_020,12,1,46,1470.404,446.2371,1231,460,0,239.7996,2.449931,1,vr,1,1,0
VRTag_020,13,1,21,1406.132,448.9785,1336,862,0,418.9335,6.149866,1,vr,1,4,-3
VRTag_020,14,1,15,809.6815,520.1215,706,211,0,326.0459,2.583274,1,vr,1,1,0
VRTag_020,15,1,31,1342.931,388.6118,1218,242,1,192.6207,1.933236,1,vr,1,1,0
VRTag_020,16,1,6,994.5731,609.9907,1184,743,0,231.4606,6.433205,1,vr,1,1,0
VRTag_020,17,1,45,533.7045,507.4477,693,656,0,217.8138,7.266574,1,vr,3,3,0
VRTag_020,18,1,32,471.2133,528.115,632,242,0,328.1983,3.183178,1,vr,3,3,0
VRTag_020,19,1,34,1443.58,577.1364,1185,997,0,493.1015,1.883226,1,vr,1,4,-3
VRTag_020,20,1,48,1427.15,298.3878,1077,237,0,355.4907,2.79991,1,vr,1,1,0
VRTag_020,21,1,12,775.5429,331.5083,1451,905,0,886.0785,3.466556,1,vr,1,4,-3
VRTag_020,22,1,18,1330.239,853.3916,1509,320,0,562.5496,4.033157,1,vr,4,1,3
VRTag_020,23,1,33,1289.562,920.5192,1323,769,1,155.1649,4.166589,1,vr,4,4,0
VRTag_020,24,1,41,820.7299,446.1153,1206,548,0,398.5142,2.916519,1,vr,1,1,0
VRTag_033,1,1,32,888.3612,383.6883,812,744,0,368.3144,4.999817,1,vr,1,1,0
VRTag_033,2,1,20,1323.129,531.4535,655,205,0,743.6184,1.899924,1,vr,1,1,0
VRTag_033,3,1,17,772.5081,712.5577,1337,232,0,741.3412,4.649808,1,vr,1,1,0
VRTag_033,4,1,46,945.2483,741.3089,1408,869,0,480.046,1.733302,1,vr,1,4,-3
VRTag_033,5,1,21,1301.146,926.2417,1410,222,0,712.6048,2.649988,1,vr,4,1,3
VRTag_033,6,1,31,1405.226,765.7589,1321,224,0,548.2671,2.983195,1,vr,4,1,3
VRTag_033,7,1,47,1051.722,397.9555,1179,896,0,514.0505,1.666602,1,vr,1,4,-3
VRTag_033,8,1,34,1298.846,147.2806,1098,449,0,362.4551,6.449915,1,vr,1,1,0
VRTag_033,9,1,14,1171.233,822.3169,1286,548,0,297.3571,1.533242,1,vr,4,1,3
VRTag_033,10,1,22,1057.955,890.4474,914,738,0,209.6741,3.833249,1,vr,4,1,3
VRTag_033,11,1,16,995.6068,419.1002,632,195,0,427.1192,2.299954,1,vr,1,1,0
VRTag_033,12,1,41,1194.445,394.7636,1171,301,1,96.65032,2.416542,1,vr,1,1,0
VRTag_033,13,1,26,1452.742,626.1068,964,734,0,500.5091,1.93322,1,vr,1,1,0
VRTag_033,14,1,33,1025.552,466.7889,834,533,0,202.6722,1.766584,1,vr,1,1,0
VRTag_033,15,1,40,831.416,590.4772,1321,193,0,630.6193,1.899961,1,vr,1,1,0
VRTag_033,16,1,12,1085.414,495.6871,657,544,0,431.1295,2.966539,1,vr,1,1,0
VRTag_033,17,1,1,597.3581,146.028,765,722,0,599.8729,1.699964,1,vr,3,3,0
VRTag_033,18,1,18,1221.431,371.7478,813,305,0,413.849,1.749888,1,vr,1,1,0
VRTag_033,19,1,6,792.4275,794.8314,1303,306,0,706.8525,3.216634,1,vr,4,1,3
VRTag_033,20,1,48,679.0614,258.0875,1400,267,0,720.9937,2.116608,1,vr,3,3,0
VRTag_033,21,1,15,1318.26,194.4709,1315,276,1,81.59421,1.816601,1,vr,1,1,0
VRTag_033,22,1,45,827.1116,842.9216,1213,355,0,622.075,5.216616,1,vr,4,1,3
VRTag_033,23,1,11,1268.663,563.4054,1146,810,0,275.418,1.666555,1,vr,1,4,-3
VRTag_033,24,1,13,1200.716,923.0588,1199,712,0,211.0658,3.9166,1,vr,4,1,3
VRTag_034,1,1,10,1439.124,399.2439,1447,436,1,37.5904,2.066505,1,vr,1,1,0
VRTag_034,2,1,39,780.7247,692.3078,1085,339,0,466.2723,2.366657,1,vr,1,1,0
VRTag_034,3,1,38,679.823,625.7188,1447,782,0,782.9331,2.216425,1,vr,3,2,1
VRTag_034,4,1,29,1018.03,247.7935,1460,619,0,577.176,3.899926,1,vr,1,1,0
VRTag_034,5,1,44,1345.691,886.7965,1043,637,0,392.4543,1.766647,1,vr,4,1,3
VRTag_034,6,1,8,749.0657,842.1645,623,710,1,182.6473,1.566541,1,vr,2,3,-1
VRTag_034,7,1,42,532.3541,569.5654,708,463,0,205.4451,1.883256,1,vr,3,3,0
VRTag_034,8,1,5,879.8984,798.9133,1417,335,0,709.7138,2.099971,1,vr,4,1,3
VRTag_034,9,1,35,664.2934,364.1057,1208,545,0,573.0092,2.033284,1,vr,3,3,0
VRTag_034,10,1,23,1021.288,595.9722,1366,193,0,530.2951,1.766558,1,vr,1,1,0
VRTag_034,11,1,3,1114.871,240.4427,1049,225,1,67.65705,2.216598,1,vr,1,1,0
VRTag_034,12,1,30,1403.73,432.6581,1406,163,0,269.6676,2.933234,1,vr,1,1,0
VRTag_034,13,1,4,1383.742,852.7421,1167,192,0,695.3828,1.699959,1,vr,4,1,3
VRTag_034,14,1,28,688.5521,863.2556,1336,870,0,647.483,1.816627,1,vr,2,2,0
VRTag_034,15,1,37,1060.691,954.965,1215,306,0,667.0583,2.016585,1,vr,4,1,3
VRTag_034,16,1,25,1365.55,345.1492,1329,849,0,505.1747,2.149885,1,vr,1,4,-3
VRTag_034,17,1,27,1449.699,633.2228,790,658,0,660.1636,1.883186,1,vr,1,1,0
VRTag_034,18,1,43,1440.173,283.4484,537,453,0,918.9502,1.916606,1,vr,1,1,0
VRTag_034,19,1,7,938.5924,264.7519,1020,606,0,350.824,1.599937,1,vr,1,1,0
VRTag_034,20,1,36,744.3298,126.87,1274,848,0,894.7508,2.199925,1,vr,3,2,1
VRTag_034,21,1,9,915.9691,414.914,894,653,0,239.0975,1.799956,1,vr,1,1,0
VRTag_034,22,1,18,1225.378,636.9575,603,141,0,795.819,1.866616,1,vr,1,1,0
VRTag_034,23,1,24,544.4693,596.9939,1535,464,0,999.419,2.583244,1,vr,3,3,0
VRTag_034,24,1,2,775.4702,299.6103,1413,426,0,649.9373,1.849921,1,vr,1,1,0
VRTag_035,1,1,13,728.6172,690.8458,869,806,1,181.5704,4.091104,1,vr,3,2,1
VRTag_035,2,1,33,1349.077,822.6011,639,137,0,987.0449,1.766602,1,vr,4,1,3
VRTag_035,3,1,11,943.619,862.7265,1153,770,0,228.9948,1.899822,1,vr,4,4,0
VRTag_035,4,1,12,1247.883,742.6107,672,709,0,576.8626,1.933271,1,vr,1,1,0
VRTag_035,5,1,46,783.9924,926.3641,1386,946,0,602.3277,1.883303,1,vr,4,4,0
VRTag_035,6,1,6,969.0092,870.3979,1275,454,0,516.7374,1.916592,1,vr,4,1,3
VRTag_035,7,1,31,828.8168,940.1272,1308,266,0,827.0816,2.28325,1,vr,4,1,3
VRTag_035,8,1,15,1147.433,473.9889,1175,718,0,245.5633,3.016692,1,vr,1,1,0
VRTag_035,9,1,34,1212.239,314.7041,1240,261,1,60.4549,3.483302,1,vr,1,1,0
VRTag_035,10,1,17,535.1324,510.3837,615,373,1,158.9123,1.749893,1,vr,3,3,0
VRTag_035,11,1,1,985.7514,549.2652,700,598,0,289.8774,1.966613,1,vr,1,1,0
VRTag_035,12,1,16,1161.732,706.9024,964,789,0,214.0979,3.383278,1,vr,1,4,-3
VRTag_035,13,1,14,1289.529,486.8657,961,244,0,408.5521,3.533306,1,vr,1,1,0
VRTag_035,14,1,22,1138.144,596.3044,731,285,0,512.5199,3.083306,1,vr,1,1,0
VRTag_035,15,1,47,978.1949,397.6989,1540,141,0,617.6725,2.233286,1,vr,1,1,0
VRTag_035,16,1,41,1236.188,306.3827,706,901,0,796.6613,2.399957,1,vr,1,4,-3
VRTag_035,17,1,20,609.3347,707.8602,973,813,0,378.5589,4.999958,1,vr,3,2,1
VRTag_035,18,1,45,1090.62,636.3144,564,361,0,594.2448,2.083265,1,vr,1,1,0
VRTag_035,19,1,18,1301.176,309.5076,1116,237,1,198.8651,2.250007,1,vr,1,1,0
VRTag_035,20,1,32,647.1029,291.9619,662,462,1,170.6894,2.016584,1,vr,3,3,0
VRTag_035,21,1,21,1157.174,655.8852,1252,393,0,279.4648,1.733321,1,vr,1,1,0
VRTag_035,22,1,48,705.195,409.7223,641,198,0,221.2404,2.233274,1,vr,3,3,0
VRTag_035,23,1,26,1024.526,146.0959,1142,250,1,156.8315,3.149996,1,vr,1,1,0
VRTag_035,24,1,40,482.2769,771.6912,1009,736,0,527.931,3.316561,1,vr,2,3,-1
VRTag_036,1,1,8,845.0962,899.5262,963,711,0,222.3588,12.80782,1,vr,4,1,3
VRTag_036,2,1,2,1093.714,850.9561,850,189,0,705.3951,1.816636,1,vr,4,1,3
VRTag_036,3,1,18,1220.17,411.6025,607,408,0,613.1808,2.88314,1,vr,1,1,0
VRTag_036,4,1,35,629.4309,431.3854,594,641,0,212.5879,2.549994,1,vr,3,3,0
VRTag_036,5,1,38,767.3017,298.5937,1337,330,0,570.5633,1.716575,1,vr,1,1,0
VRTag_036,6,1,9,1190.829,920.2166,1190,874,1,46.22403,2.166624,1,vr,4,4,0
VRTag_036,7,1,7,978.7128,525.2961,961,234,0,291.8341,2.283267,1,vr,1,1,0
VRTag_036,8,1,28,740.4217,585.9834,604,754,0,216.4265,3.183295,1,vr,3,2,1
VRTag_036,9,1,25,1241.136,811.6734,837,644,0,437.5391,4.516596,1,vr,4,1,3
VRTag_036,10,1,30,893.0427,212.8179,469,522,0,524.7912,4.499948,1,vr,1,1,0
VRTag_036,11,1,5,1125.554,241.7045,1338,956,0,745.219,2.71664,1,vr,1,4,-3
VRTag_036,12,1,29,763.0514,166.5679,1343,856,0,900.9201,2.68332,1,vr,1,4,-3
VRTag_036,13,1,44,583.4103,112.666,690,127,1,107.5492,2.633298,1,vr,3,3,0
VRTag_036,14,1,3,1095.241,395.4216,617,838,0,651.6061,1.983293,1,vr,1,4,-3
VRTag_036,15,1,10,1406.963,737.7372,1456,749,1,50.31402,2.533282,1,vr,1,1,0
VRTag_036,16,1,23,874.8247,468.9435,1443,970,0,757.5493,3.249959,1,vr,1,4,-3
VRTag_036,17,1,43,1185.035,533.9447,968,533,0,217.0372,3.633302,1,vr,1,1,0
VRTag_036,18,1,37,1228.457,647.6866,378,15,0,1059.985,1.699876,1,vr,1,1,0
VRTag_036,19,1,42,1374.675,960.0239,569,464,0,946.1249,1.799959,1,vr,4,1,3
VRTag_036,20,1,4,989.1743,631.1293,953,954,0,324.8909,4.133279,1,vr,1,4,-3
VRTag_036,21,1,36,1438.424,887.2573,468,545,0,1029.011,2.116648,1,vr,4,1,3
VRTag_036,22,1,24,939.1357,955.619,1212,442,0,581.6007,5.383295,1,vr,4,1,3
VRTag_036,23,1,39,593.2981,190.8649,698,80,1,152.491,2.683267,1,vr,3,3,0
VRTag_036,24,1,27,941.8457,677.1006,1096,451,0,273.6513,2.399964,1,vr,1,1,0
VRTag_037,1,1,26,1470.354,424.3326,614,958,0,1009.031,3.266498,1,vr,1,4,-3
VRTag_037,2,1,47,472.0379,488.485,603,235,0,285.3169,2.29998,1,vr,3,3,0
VRTag_037,3,1,22,1463.272,468.8969,1299,91,0,412.0574,2.116483,1,vr,1,1,0
VRTag_037,4,1,45,1046.932,223.1053,1186,772,0,566.2377,1.799928,1,vr,1,4,-3
VRTag_037,5,1,21,879.3494,424.7477,723,327,1,184.3901,2.416687,1,vr,1,1,0
VRTag_037,6,1,41,450.0326,607.0246,759,788,0,358.0683,2.999931,1,vr,3,2,1
VRTag_037,7,1,1,1207.872,618.6556,1205,749,1,130.3761,3.249916,1,vr,1,1,0
VRTag_037,8,1,12,534.4372,161.2045,1464,428,0,967.092,2.749903,1,vr,3,3,0
VRTag_037,9,1,18,608.5297,560.0752,458,784,0,269.8176,2.133279,1,vr,3,2,1
VRTag_037,10,1,17,846.7058,246.6719,457,457,0,442.8414,1.983253,1,vr,1,1,0
VRTag_037,11,1,20,1244.092,384.1682,837,457,0,413.5559,1.816617,1,vr,1,1,0
VRTag_037,12,1,33,1027.73,950.4854,1308,461,0,564.0455,2.26663,1,vr,4,1,3
VRTag_037,13,1,31,1238.672,883.8056,804,979,0,444.9742,1.88325,1,vr,4,4,0
VRTag_037,14,1,15,1176.674,515.2168,1092,317,0,215.5449,2.499965,1,vr,1,1,0
VRTag_037,15,1,48,529.2393,578.7317,1032,1002,0,657.2095,2.583309,1,vr,3,2,1
VRTag_037,16,1,46,715.8719,664.4652,893,247,0,453.4882,2.216635,1,vr,3,3,0
VRTag_037,17,1,13,654.2967,757.4363,1225,782,0,571.2317,2.783297,1,vr,2,2,0
VRTag_037,18,1,40,597.0003,910.5029,576,238,0,672.8307,2.266595,1,vr,2,3,-1
VRTag_037,19,1,11,1023.647,363.4176,1318,454,0,307.9753,1.98329,1,vr,1,1,0
VRTag_037,20,1,14,1256.356,722.3654,1302,561,1,167.6966,2.099934,1,vr,1,1,0
VRTag_037,21,1,6,584.9852,377.5215,859,320,0,279.9872,1.599938,1,vr,3,3,0
VRTag_037,22,1,16,687.3292,249.5658,653,253,1,34.50057,4.499959,1,vr,3,3,0
VRTag_037,23,1,34,730.3889,513.8439,1053,574,0,328.1717,1.699897,1,vr,3,3,0
VRTag_037,24,1,32,587.7682,219.4759,1377,993,0,1105.091,3.2166,1,vr,3,2,1
VRTag_038,1,1,35,934.5992,541.8517,891,357,1,189.9237,6.599781,1,vr,1,1,0
VRTag_038,2,1,36,644.8118,867.8485,1334,498,0,782.1562,6.166634,1,vr,2,3,-1
VRTag_038,3,1,8,745.6952,864.8923,1416,687,0,693.5086,2.283166,1,vr,2,3,-1
VRTag_038,4,1,37,1047.899,890.7848,613,672,0,486.8307,3.283438,1,vr,4,1,3
VRTag_038,5,1,25,1382.768,733.2277,1190,380,0,402.4045,3.899978,1,vr,1,1,0
VRTag_038,6,1,18,882.1574,557.8827,830,264,0,298.4752,6.366599,1,vr,1,1,0
VRTag_038,7,1,43,777.636,253.7747,733,696,0,444.4722,1.966627,1,vr,1,1,0
VRTag_038,8,1,30,857.6064,618.9226,1398,194,0,687.4478,3.099942,1,vr,1,1,0
VRTag_038,9,1,3,906.5312,564.995,522,793,0,447.0465,4.133212,1,vr,1,4,-3
VRTag_038,10,1,38,555.519,601.0041,649,636,1,99.81691,3.166664,1,vr,3,3,0
VRTag_038,11,1,7,1383.987,312.4481,610,977,0,1020.14,2.483298,1,vr,1,4,-3
VRTag_038,12,1,29,686.7216,899.7471,712,163,0,737.1807,4.533282,1,vr,2,3,-1
VRTag_038,13,1,5,1241.909,785.5671,1227,288,0,497.7904,10.28323,1,vr,4,1,3
VRTag_038,14,1,10,1144.612,611.2892,701,308,0,537.3788,6.116623,1,vr,1,1,0
VRTag_038,15,1,23,553.3146,397.4495,956,533,0,424.8876,2.333298,1,vr,3,3,0
VRTag_038,16,1,39,667.5499,698.0324,1286,643,0,620.8938,3.699976,1,vr,3,3,0
VRTag_038,17,1,2,678.6204,851.8558,1330,785,0,654.8016,3.516624,1,vr,2,2,0
VRTag_038,18,1,28,452.4134,303.8727,1133,312,0,680.6352,3.199964,1,vr,3,3,0
VRTag_038,19,1,44,666.7734,361.6694,565,897,0,544.919,2.249957,1,vr,3,2,1
VRTag_038,20,1,9,1099.737,202.7958,585,258,0,517.6889,2.899961,1,vr,1,1,0
VRTag_038,21,1,24,561.2258,133.4295,667,476,0,358.5285,2.899962,1,vr,3,3,0
VRTag_038,22,1,27,707.082,886.2443,1043,331,0,648.9508,5.149875,1,vr,2,3,-1
VRTag_038,23,1,4,1055.363,346.6438,781,916,0,632.0141,3.899931,1,vr,1,4,-3
VRTag_038,24,1,42,559.2425,263.8083,915,792,0,636.8279,3.366611,1,vr,3,2,1
VRTag_039,1,1,21,1455.794,251.3782,1384,243,1,72.28149,3.491783,1,vr,1,1,0
VRTag_039,2,1,45,1309.374,190.3265,770,438,0,593.5208,3.616628,1,vr,1,1,0
VRTag_039,3,1,16,551.5972,441.8573,567,441,1,15.42664,2.63317,1,vr,3,3,0
VRTag_039,4,1,33,686.4643,504.0542,570,639,1,178.2535,1.949933,1,vr,3,3,0
VRTag_039,5,1,12,530.7645,178.3298,965,248,0,439.789,2.683339,1,vr,3,3,0
VRTag_039,6,1,13,1007.094,325.9874,566,568,0,503.1244,2.599899,1,vr,1,1,0
VRTag_039,7,1,1,1145.973,963.9707,1339,457,0,542.4748,2.233312,1,vr,4,1,3
VRTag_039,8,1,6,1131.787,622.5568,560,331,0,641.8298,2.866594,1,vr,1,1,0
VRTag_039,9,1,41,574.9568,576.5604,961,782,0,437.304,2.799925,1,vr,3,2,1
VRTag_039,10,1,34,835.4513,901.2632,700,977,1,155.1874,3.299928,1,vr,4,4,0
VRTag_039,11,1,32,761.5044,663.5454,548,719,0,220.5886,3.53333,1,vr,1,1,0
VRTag_039,12,1,22,645.7764,677.4051,580,572,1,124.2448,4.599935,1,vr,3,3,0
VRTag_039,13,1,17,859.4262,866.1535,1347,848,0,487.9117,3.4665,1,vr,4,4,0
VRTag_039,14,1,31,1440.149,455.8763,1228,559,0,235.8848,1.866594,1,vr,1,1,0
VRTag_039,15,1,40,810.1699,941.5538,574,345,0,641.6016,3.16655,1,vr,4,1,3
VRTag_039,16,1,11,449.1974,942.6751,685,786,0,283.1077,2.549952,1,vr,2,2,0
VRTag_039,17,1,26,812.4777,206.4995,838,510,0,304.5717,3.233245,1,vr,1,1,0
VRTag_039,18,1,47,799.7624,965.2591,1071,666,0,403.8884,2.966594,1,vr,4,1,3
VRTag_039,19,1,18,653.3617,572.9967,595,385,1,196.8473,1.849935,1,vr,3,3,0
VRTag_039,20,1,48,915.0814,455.2313,822,316,1,167.4799,1.7666,1,vr,1,1,0
VRTag_039,21,1,46,1232.197,686.3399,715,746,0,520.6265,4.383282,1,vr,1,1,0
VRTag_039,22,1,14,467.1947,517.4758,809,351,0,380.1909,4.166614,1,vr,3,3,0
VRTag_039,23,1,20,1065.088,328.6225,1199,670,0,366.7028,2.350004,1,vr,1,1,0
VRTag_039,24,1,15,905.5496,796.1033,699,398,0,448.4963,2.116622,1,vr,4,1,3
VRTag_040,1,1,28,982.6415,382.7007,839,740,0,385.0917,2.323098,1,vr,1,1,0
VRTag_040,2,1,35,1438.516,871.7469,802,413,0,784.603,4.999816,1,vr,4,1,3
VRTag_040,3,1,4,1054.096,172.6345,448,844,0,904.4797,3.199672,1,vr,1,4,-3
VRTag_040,4,1,25,1021.181,905.1948,1102,442,0,470.1927,2.683199,1,vr,4,1,3
VRTag_040,5,1,43,862.5981,388.4388,440,122,0,499.5786,2.799989,1,vr,1,1,0
VRTag_040,6,1,9,668.4537,443.0144,825,645,0,255.5483,10.46662,1,vr,3,3,0
VRTag_040,7,1,10,740.5942,480.1604,970,768,0,368.0742,2.899939,1,vr,3,2,1
VRTag_040,8,1,42,949.3016,829.1167,477,447,0,607.5212,3.699986,1,vr,4,1,3
VRTag_040,9,1,24,874.044,361.3604,586,837,0,556.0596,2.783078,1,vr,1,4,-3
VRTag_040,10,1,29,516.1253,952.1549,698,322,0,655.8762,1.983279,1,vr,2,3,-1
VRTag_040,11,1,30,982.8025,702.2163,836,217,0,506.9377,2.266602,1,vr,1,1,0
VRTag_040,12,1,44,1190.317,476.6606,1445,315,0,301.6583,2.816582,1,vr,1,1,0
VRTag_040,13,1,8,589.7277,774.0454,437,633,0,207.8931,2.466565,1,vr,2,3,-1
VRTag_040,14,1,37,558.3319,346.1484,1466,665,0,962.0436,3.366606,1,vr,3,3,0
VRTag_040,15,1,27,465.0538,127.3339,600,752,0,639.076,9.933241,1,vr,3,2,1
VRTag_040,16,1,23,477.7058,893.264,1474,831,0,998.2379,1.83328,1,vr,2,2,0
VRTag_040,17,1,39,1241.377,644.3272,819,409,0,483.5095,5.216574,1,vr,1,1,0
VRTag_040,18,1,2,702.596,775.2702,967,664,0,286.8633,4.033313,1,vr,2,3,-1
VRTag_040,19,1,7,769.4639,141.2065,576,758,0,646.4229,2.249957,1,vr,1,4,-3
VRTag_040,20,1,18,980.312,818.0203,1087,141,0,685.375,4.283172,1,vr,4,1,3
VRTag_040,21,1,3,606.281,508.003,820,437,0,225.2049,6.399912,1,vr,3,3,0
VRTag_040,22,1,36,1442.46,199.3015,1107,180,0,336.0152,8.583251,1,vr,1,1,0
VRTag_040,23,1,5,486.2086,839.1968,862,661,0,415.9006,5.433243,1,vr,2,3,-1
VRTag_040,24,1,38,574.9869,921.7994,1118,136,0,955.1669,3.966644,1,vr,2,3,-1
VRTag_041,1,1,36,572.8076,121.918,552,469,0,347.7051,2.674335,1,vr,3,3,0
VRTag_041,2,1,4,726.3405,561.6029,1230,848,0,579.393,3.049952,1,vr,3,2,1
VRTag_041,3,1,8,1221.586,640.8139,1140,316,0,334.9036,2.983127,1,vr,1,1,0
VRTag_041,4,1,30,548.2109,971.5352,1231,222,0,1013.905,2.666627,1,vr,2,3,-1
VRTag_041,5,1,23,1428.926,962.7506,1239,870,0,211.3635,2.316557,1,vr,4,4,0
VRTag_041,6,1,10,1350.663,691.6576,1245,310,0,396.014,23.11659,1,vr,1,1,0
VRTag_041,7,1,37,1135.562,817.1535,1098,633,1,187.9453,12.01653,1,vr,4,1,3
VRTag_041,8,1,27,1048.662,269.2497,1099,428,1,166.54,6.116544,1,vr,1,1,0
VRTag_041,9,1,9,1162.083,274.6237,1367,436,0,260.8316,6.583253,1,vr,1,1,0
VRTag_041,10,1,24,1143.679,697.9737,577,113,0,814.444,2.066588,1,vr,1,1,0
VRTag_041,11,1,38,553.5403,273.5343,830,420,0,312.8612,4.766527,1,vr,3,3,0
VRTag_041,12,1,42,917.9913,686.3811,567,340,0,493.1275,2.083296,1,vr,1,1,0
VRTag_041,13,1,39,1296.154,826.2587,1324,330,0,497.0393,2.249938,1,vr,4,1,3
VRTag_041,14,1,5,1289.978,728.1585,597,413,0,761.2772,6.433246,1,vr,1,1,0
VRTag_041,15,1,29,1245.887,607.7544,614,848,0,676.0168,5.999938,1,vr,1,4,-3
VRTag_041,16,1,43,1448.051,878.7464,1202,983,0,267.2262,4.73326,1,vr,4,4,0
VRTag_041,17,1,25,652.5323,718.0305,575,115,0,607.9943,2.483255,1,vr,3,3,0
VRTag_041,18,1,2,639.9347,287.6009,1460,450,0,835.9907,4.716588,1,vr,3,3,0
VRTag_041,19,1,44,1337.97,761.0029,1328,316,0,445.1146,1.883234,1,vr,4,1,3
VRTag_041,20,1,35,598.9729,868.0068,1207,863,0,608.0477,2.966556,1,vr,2,2,0
VRTag_041,21,1,28,1228.201,955.4245,1313,848,1,136.8608,8.399878,1,vr,4,4,0
VRTag_041,22,1,18,1139.199,538.4452,585,123,0,692.6261,2.166627,1,vr,1,1,0
VRTag_041,23,1,3,1453.29,119.7492,589,295,0,881.8784,5.149825,1,vr,1,1,0
VRTag_041,24,1,7,1455.153,524.6349,1233,962,0,490.551,2.999903,1,vr,1,4,-3
VRTag_043,1,1,3,642.2891,326.7107,1248,749,0,738.386,6.307856,1,vr,3,3,0
